Product Name,Units Sold
dine-classic-collection-kitten-with-chicken-wet-cat-food-tray,83
whimzees-puppy-dental-dog-treats,83
felix-wet-cat-food-adult-sensations-sauces-meat-selection-pouches,83
pedigree-puppy-milk,83
paws-for-life-3-layer-potty-with-synthetic-grass,82
greenies-cat-treats-dental-tempting-tuna-flavour,82
black-hawk-grain-free-dry-dog-food-adult-small-breed-chicken,82
royal-canin-medium-dermacomfort-care-adult-dry-dog-food,81
black-hawk-grain-free-adult-beef-wet-dog-food-tray,81
black-hawk-dry-dog-food-puppy-large-breed-original-chicken-and-rice,81
hills-prescription-diet-id-digestive-care-chicken-and-vegetable-stew-canned-dog-food,81
savourlife-chicken-training-puppy-treats,80
pawise-chair-cat-scratcher,80
bravecto-plus-for-large-cats,80
advance-healthy-ageing-medium-adult-dry-dog-food-chicken-with-rice,80
royal-canin-veterinary-diet-canine-sensitivity-control-chicken-rice-wet-food,80
royal-canin-veterinary-satiety-wet-dog-food-cans,80
pro-plan-urinary-tract-health-chicken-gravy-wet-cat-food-pouches,80
optimum-oral-care-dry-cat-food-chicken,79
supercoat-smartblend-dry-dog-food-active-adult-beef,79
hypro-premium-dry-dog-food-adult-chicken-and-duck-grain-free,79
inaba-churu-bites-chicken-wraps-with-tuna-recipe,79
prime100-kangaroo-fillet-treat,79
inaba-churu-skin-and-coat-chicken-recipe,79
drontal-dog-allwormer-chewable-10kg,78
hills-prescription-diet-metabolic-weight-management-dog-food-treats,78
savourlife-dental-bars,78
ivory-coat-grain-free-dry-cat-food-chicken-and-kangaroo,78
advance-adult-chicken-in-jelly-wet-cat-food-pouches,78
advance-adult-single-serve-oodles-wet-dog-food-trays,78
royal-canin-veterinary-diet-gastrointestinal-high-fibre-dry-dog-food,78
vetafarm-origins-rabbit-food,78
royal-canin-beagle-adult-dry-dog-food,77
oravet-dental-hygiene-chews-large,77
hills-prescription-diet-cd-multicare-urinary-care-canned-cat-food,77
fancy-feast-classics-creamy-delights-grilled-chicken,77
inaba-twins-tuna-and-chicken-recipe,77
dine-multipack-classic-collection-in-jelly-and-in-gravy-mixed-selection-wet-cat-food-pouches,77
royal-canin-maine-coon-adult-dry-cat-food,76
greenies-blueberry-flavour-teenie-dog-dental-treats,76
yours-droolly-training-pads,76
advance-adult-chicken-and-liver-medley-wet-cat-food-trays,76
wag-dog-treats-antler-whole,76
pro-plan-cat-beef-entree-cans,75
hills-prescription-diet-id-digestive-care-chicken-cat-food-pouches,75
advance-small-puppy-rehydratable-dry-dog-food-chicken-with-rice,75
hills-science-diet-adult-beef-and-barley-entree-canned-dog-food,75
pro-plan-wet-cat-food-adult-chicken-rice-in-gravy,75
royal-canin-mini-digestive-care-adult-dry-dog-food,75
the-curious-big-dog-box,74
aquadent-fr3sh-dental-health,74
pidan-tofu-cat-litter,74
eukanuba-adult-fit-body-weight-control-large-breed-dry-dog-food,74
royal-canin-mini-ageing-12-plus-senior-dry-dog-food,74
inaba-grilled-tuna-fillet-in-homestyle-broth,74
temptations-tantalising-turkey-cat-treats,74
paws-for-life-ceramic-bowl-white,74
hills-science-diet-senior-6-plus-large-breed-dry-dog-food,74
inaba-juicy-bites-tuna-and-chicken,74
royal-canin-veterinary-diabetic-dry-cat-food,74
ivory-coat-grain-free-dry-dog-food-puppy-chicken,73
hills-prescription-diet-id-digestive-care-chicken-and-vegetable-stew-canned-cat-food,73
paws-for-life-snuffle-feeding-mat,73
vitapet-trainers-chicken-and-vegetable-bone-dog-treat,73
hills-prescription-diet-cd-multicare-urinary-care-chicken-and-vegetable-stew-canned-cat-food,73
applaws-wet-dog-food-adult-multipack-chicken-selection-tin,73
passwell-complete-lorikeet,73
trill-budgie-mix,73
advance-triple-action-dental-care-small-adult-dry-dog-food-chicken-with-rice,73
nothing-to-hide-chicken-twist-stix-rawhide-alternative-premium-dog-chews-small,73
weruva-cats-in-the-kitchen-kitchen-cuties-variety-pack-grain-free-wet-cat-food-cans,72
seresto-kitten-cats,72
black-hawk-grain-free-adult-lamb-wet-dog-food-tray,72
stockman-and-paddock-grain-free-aussie-beef-dry-dog-food,72
royal-canin-sensory-taste-jelly-wet-cat-food,72
whiskas-wet-cat-food-adult-mixed-favourites-jelly,72
paw-blackmores-gentle-ear-cleaner,72
advance-healthy-weight-medium-adult-dry-dog-food-chicken-with-rice,72
natures-cuts-salmon-chews,72
optimum-adult-small-breed-dry-dog-food-chicken-vegetables-and-rice,72
royal-canin-maxi-dermacomfort-care-adult-dry-dog-food,72
pets-own-dog-and-puppy-milk,72
royal-canin-poodle-adult-wet-dog-food-pouches,72
seresto-medium-large-dogs,71
hills-prescription-diet-metabolic-cat-food-pouches,71
optimum-puppy-dry-dog-food-chicken,71
natures-cuts-pork-ears,71
schmackos-strapz-variety-pack-chicken-beef-liver-dog-treats,71
advance-indoor-adult-dry-cat-food-chicken-with-rice,71
vitapet-jerhigh-variety-pack,71
paws-for-life-cosy-calming-bed-tan,71
royal-canin-veterinary-diet-gastrointestinal-hairball-dry-cat-food,71
zodiac-fruity-tofu-cat-litter-watermelon,70
royal-canin-maine-coon-adult-wet-cat-food-pouches,70
royal-canin-maxi-adult-wet-dog-food-pouches,70
bravecto-spot-on-for-dogs-green,70
blackdog-veggie-ears,70
pets-own-cat-and-kitten-milk,70
petkit-cat-litter-tofu,70
petz-park-hip-joint,69
compost-a-pak-handle-dog-waste-bags,69
kong-puppy-teething-stick,69
applaws-chicken-adult-dry-cat-food,69
fancy-feast-petite-delights-chicken-and-turkey-grilled-wet-cat-food,69
love-em-lamb-and-rosemary-jerky,69
feliway-spray,69
felix-wet-cat-food-adult-favourite-selection-pouches,69
fancy-feast-petite-delights-chicken-tuna-and-turkey-grilled-wet-cat-food,69
hills-science-diet-sensitive-skin-stomach-small-bites-adult-dry-dog-food,69
paw-blackmores-complete-calm-chews,69
royal-canin-veterinary-neutered-satiety-balance-dry-cat-food,68
blackdog-charcoal-biscuits,68
prime-pantry-jerky-treats-kangaroo,68
pedigree-adult-dry-dog-food-real-beef-and-vegies,68
purina-one-adult-urinary-care-chicken-dry-cat-food,68
blackdog-biscuits-regular-multi-mix,68
zylkene-for-medium-dogs,68
blackdog-beef-liver,68
hills-prescription-diet-id-digestive-care-with-turkey-canned-dog-food,68
absorb-plus-antibacterial-pet-wipes-aloe-vera,67
savourlife-peanut-butter-flavour-biscuits,67
ziwi-peak-chicken-wet-cat-food-cans,67
harmony-wild-bird-mix,67
optimum-puppy-chicken-and-rice-cans-wet-dog-food,66
wag-dog-treats-kangaroo-tendons,66
feline-natural-cat-lamb-and-salmon-can,66
royal-canin-maxi-digestive-care-adult-dry-dog-food,66
natures-cuts-lamb-ears,66
my-dog-loaf-classics-wet-dog-food-chicken-supreme-trays,66
hills-science-diet-adult-perfect-weight-cat-food-pouches,66
greenies-blueberry-flavour-regular-dog-dental-treats,65
dine-classic-collection-terrine-with-chicken-wet-cat-food-tray,65
love-em-beef-joint-care-cookie,65
vetafarm-cavy-origins-guinea-pig-food,65
royal-canin-veterinary-renal-dry-dog-food,65
afp-chill-out-always-cool-dog-mat,65
fancy-feast-kitten-classic-pate-collection-wet-cat-food,65
vitapet-dog-treats-chicken-muesli-bar,64
dine-classic-collection-cuts-in-gravy-with-beef-and-liver-wet-cat-food-tray,64
inaba-juicy-bites-scallop-and-crab,64
fancy-feast-medleys-tuna-florentine-wet-cat-food,64
ziwi-peak-chicken-wet-dog-food-cans,64
savourlife-training-treats-chicken,64
royal-canin-sensory-smell-gravy-wet-cat-food,64
pro-plan-cat-tuna-entree-cans,63
wag-dog-treats-kangaroo-jerky,63
advocate-dog-extra-large-blue,63
whiskas-kitten-chicken-and-tuna-dry-cat-food,63
royal-canin-maxi-adult-joint-care-dry-dog-food,63
beco-unscented-poop-bags-with-handles,63
blackdog-biscuits-regular-liver-kidney,63
fancy-feast-classics-creamy-delights-grilled-tuna,63
pidan-original-bentonite-cat-litter,63
big-dog-probiotics-for-dogs,62
nexgard-spectra-very-small-dog,62
eac-animal-care-inside-out-pet-formula-pre-and-probiotic-nutraceutical-supplement-for-dogs,62
royal-canin-kitten-instinctive-loaf-wet-cat-food-pouches,62
weruva-classic-cat-meow-ya-doin-variety-pack-wet-cat-food-cans,62
royal-canin-veterinary-diet-canine-sensitivity-control-dry-food,62
optimum-grain-free-urinary-care-wet-cat-food-ocean-fish-in-jelly-pouch,62
natures-cuts-lamb-liver,62
advance-adult-dry-cat-food-chicken-and-salmon-with-rice,62
paws-for-life-poop-bags-and-dispenser,62
selective-naturals-meadow-loops-rabbit,62
vitapet-jerhigh-chicken-sticks,62
advance-healthy-weight-large-adult-dry-dog-food-chicken-with-rice,62
advance-indoor-adult-wet-cat-food-chicken-and-turkey-in-jelly,61
royal-canin-veterinary-early-renal-wet-dog-food-pouches,61
petosan-dental-cleaning-finger-cloth,61
royal-canin-mini-lightweight-care-dry-dog-food,61
schmackos-tasty-bites-chewy-slices-beef,61
hypro-premium-dry-dog-food-puppy-turkey-and-lamb-grain-free,61
natures-cuts-kangaroo-training-nibbles,61
wag-wood-chews-dog-treats,61
pawise-pee-pads,61
applaws-wet-cat-food-adult-ocean-fish-tin,61
ziwi-peak-wet-cat-food-beef,61
eukanuba-adult-small-breed-dry-dog-food,60
black-hawk-dry-dog-food-puppy-medium-breed-original-lamb-and-rice,60
hills-science-diet-senior-7-plus-chicken-and-barley-entree-canned-dog-food,60
royal-canin-veterinary-neutered-balance-wet-cat-food,60
purina-one-adult-indoor-chicken-dry-cat-food,60
pawise-cat-scratcher-lounge,60
dine-pulled-menu-gravy-indulgence-with-tuna-wet-cat-food-tray,60
blackdog-biscuits-regular-glucosabics,60
applaws-grain-free-chicken-and-turkey-adult-dry-dog-food,60
advance-healthy-ageing-ocean-fish-in-jelly-wet-cat-food-pouches,60
petosan-poultry-flavour-toothpaste,60
fancy-feast-adult-petite-delights-salmon-and-chicken-grilled-wet-cat-food,59
catit-pixi-fountain-cartridge,59
wag-dog-treats-kangaroo-rib-rack,59
blackdog-beef-filled-cow-hoof,59
hills-prescription-diet-kd-kidney-care-chicken-cat-food-pouches,59
harmony-no-waste-seed-mix,59
felix-wet-cat-food-kitten-menus-in-jelly-pouches,59
zodiac-fruity-tofu-cat-litter-blueberry,59
my-dog-lamb-topped-with-spring-vegetables-trays-wet-dog-food,59
wombaroo-insectivore-rearing-mix,59
inaba-churu-chicken-recipe,58
hills-science-diet-adult-perfect-weight-small-and-mini-dry-dog-food,58
catnip-scratch-pad-wide,58
royal-canin-dachshund-adult-wet-dog-food-pouches,58
k9-natural-lamb-feast-grain-free-freeze-dried-dog-food,58
pawise-disposable-wrap,58
prime100-duck-fillet-treat,58
doggylicious-calming-peanut-butter,58
greenies-blueberry-flavour-petite-dog-dental-treats,57
rosewood-trio-of-fun-ball-small-animal-toy,57
blackdog-australian-chicken-breast,57
m-pets-carbon-60-60-training-pads,57
optimum-dog-puppy-chicken-rice-veges,57
whiskas-wet-cat-food-adult-1-plus-ocean-fish-loaf,57
neovet-flea-and-worming-for-kittens-and-small-cats,56
fancy-feast-dry-cat-food-beef-salmon-and-cheese-flavour,56
kong-easy-treat-liver-paste,56
my-dog-home-delights-hearty-chicken-pasta-garden-vegetables-wet-dog-food,56
supervite-gold-label-puppy-chicken-dry-dog-food,56
purina-one-healthy-adult-salmon-and-tuna-dry-cat-food-bag,56
hills-prescription-diet-id-digestive-care-canned-cat-food,56
vetalogica-vitarapid-dog-treats-tranquil,55
natures-cuts-fish-training-nibbles,55
interceptor-spectrum-chews-large-blue,55
feline-natural-beef-and-hoki-freeze-dried-cat-food,55
natures-gift-wet-dog-food-adult-chicken-and-duck,55
hills-science-diet-puppy-large-breed-dry-dog-food,55
advocate-dog-small-green,55
royal-canin-medium-puppy-wet-dog-food-pouches,55
advance-adult-casserole-with-lamb-wet-dog-food-cans,55
feline-natural-chicken-lamb-canned,55
royal-canin-veterinary-calm-dry-cat-food,55
cuddly-paws-bentonite-cat-litter-lavender,54
natures-cuts-kangaroo-chews,54
hills-science-diet-kitten-dry-cat-food,54
pawise-large-pee-pads,54
trill-cockatiel-mix,54
paws-for-life-cosy-calming-bed-grey,54
whimzees-alligator-dental-dog-treats,54
dine-classic-collection-in-gravy-with-chicken-wet-cat-food-pouch,54
adaptil-calm-collar,54
blackdog-chicken-sticks,54
ziwi-peak-wet-cat-food-lamb,54
ziwi-peak-wet-cat-food-mackerel-and-lamb,54
taste-of-the-wild-sierra-mountain-roasted-lamb,54
milbemax-all-wormer-for-small-cats,54
hills-prescription-diet-md-glucose-support-dry-cat-food,54
hills-science-diet-adult-hairball-control-dry-cat-food,54
royal-canin-golden-retriever-puppy-dry-dog-food,54
hills-science-diet-adult-healthy-mobility-small-bites-dry-dog-food,54
vetnex-natural-dental-care-plaque-control-powder-for-dogs-and-cats-original,53
rufus-and-coco-biodegradable-poo-bags,53
fancy-feast-kitten-ocean-whitefish-wet-cat-food,53
sporn-yuppie-puppy-marrow-bone,53
dine-desire-with-succulent-chicken-breast-wet-cat-food-can,53
hills-science-diet-adult-perfect-digestion-dry-dog-food,53
petsafe-drinkwell-replacement-filter-foam,53
savourlife-essentials-adult-large-breed-chicken-dry-dog-food,53
vets-all-natural-complete-mix-adult-and-senior-dog,53
hills-prescription-diet-kd-kidney-care-dry-cat-food,53
royal-canin-jack-russell-adult-dry-dog-food,53
natures-cuts-beef-crunch,53
purina-one-adult-coat-and-hairball-chicken-dry-cat-food,53
advance-puppy-single-serve-wet-dog-food-chicken-with-rice,53
wag-dog-treats-antler-split,52
black-hawk-chicken-straps-dog-treats,52
wellness-core-grain-free-original-formula-dry-dog-food,52
barastoc-champion-layer-premium-pellets,52
cuddly-paws-bentonite-cat-litter-apple,52
equimec-wormer-paste,52
laucke-red-hen-seventeen,52
blackdog-peanut-butter-filled-cow-hoof,52
royal-canin-maltese-adult-dry-dog-food,52
prime-pantry-nibbles-salmon,52
wellness-core-grain-free-ocean-formula-dry-dog-food,52
kong-airdog-squeaker-bday,52
paws-for-life-cat-scratch-and-play-iq-puzzle,52
fancy-feast-petite-delights-tuna-salmon-and-cod-grilled-wet-cat-food,52
advance-puppy-plus-growth-lamb-and-rice-wet-dog-food-cans,51
royal-canin-maxi-light-weight-care-dry-dog-food,51
hills-science-diet-adult-sensitive-stomach-skin-small-and-mini-dry-dog-food,51
simparica-trio-very-large,51
paws-for-life-nail-clippers,51
sentinel-spectrum-chews-small-green,51
royal-canin-veterinary-early-renal-dry-cat-food,51
advance-retrievers-adult-dry-dog-food-chicken-and-salmon-with-rice,51
hills-prescription-diet-metabolic-weight-management-canned-dog-food,51
dermcare-natural-shampoo,51
the-curious-cat-box,51
wag-dog-treats-kangaroo-teeth-cleanser-bone,51
hills-prescription-diet-cd-multicare-stress-urinary-care-plus-metabolic-weight-dry-cat-food,51
natures-gift-wet-dog-food-adult-beef-and-veg-casserole,51
paws-for-life-snuffle-mat,51
kong-easy-treat-puppy-paste,51
blackdog-pig-ear-strips,51
black-hawk-chicken-bites-puppy-treats,50
dine-multipack-perfect-portions-pate-entree-chicken-and-liver-plus-gourmet-turkey-wet-cat-food-trays,50
weruva-cats-in-the-kitchen-chicken-frick-a-zee-with-chicken-au-jus-grain-free-wet-cat-food-cans,50
paws-for-life-car-safety-belt,50
dine-classic-collection-kitten-with-ocean-fish-wet-cat-food-tray,50
zylkene-for-large-dogs,50
optimum-kitten-dry-cat-food-chicken,50
afp-outdoor-dog-all-road-boots-green,50
hills-science-diet-senior-7-plus-dry-cat-food,50
drontal-cat-wormer,50
pedigree-dentastix-daily-dental-small-dog-treats,50
ivory-coat-grain-free-dry-dog-food-adult-chicken,50
hills-prescription-diet-id-low-fat-digestive-care-chicken-and-vegetable-stew-canned-dog-food,50
inaba-grilled-tuna-fillet-in-calamari-broth,50
back-2-nature-small-animal-litter,50
supervite-working-dog-dry-dog-food,50
royal-canin-veterinary-diet-diabetic-special-wet-dog-food-cans,50
pro-plan-adult-fussy-and-beauty-wet-cat-food-pouches,50
science-selective-supreme-rabbit-food,49
applaws-tuna-fillet-with-seaweed-adult-wet-cat-food,49
my-dog-senior-turkey-rice-veges,49
inaba-twin-packs-tuna-with-chicken-in-tuna-broth,49
paw-blackmores-mediderm-gentle-medicated-shampoo,49
inaba-twins-chicken-with-cheese-recipe,49
royal-canin-shih-tzu-adult-dry-dog-food,49
advance-large-adult-dry-dog-food-lamb-with-rice,49
ivory-coat-grain-free-dry-cat-food-adult-chicken,49
royal-canin-medium-lightweight-care-dry-dog-food,49
inaba-churu-skin-and-coat-chicken-with-scallop-recipe,49
applaws-tuna-fillet-with-calamari-wet-cat-food,48
inaba-churu-roll-chicken-wraps-with-cheese-recipe,48
savourlife-grain-free-dog-food-kangaroo-and-chicken,48
weruva-truluxe-steak-frites-with-beef-and-pumpkin-in-gravy-grain-free-wet-cat-food-cans,48
eukanuba-puppy-large-breed-dry-dog-food,48
hills-prescription-diet-cd-multicare-care-canned-dog-food,48
paw-blackmores-fish-oil-500-veterinary-strength,48
petsafe-scoopfree-replacement-blue-crystal-litter-tray,48
prime100-chicken-fillet-treat,48
ziwi-peak-wet-cat-food-mackerel,48
hills-prescription-diet-zd-skin-and-food-sensitivities-canned-cat-food,48
hills-science-diet-adult-11-plus-small-paws-dry-dog-food,48
hills-science-diet-kitten-chicken-cat-food-pouches,48
taste-of-the-wild-high-prairie-bison-venison-puppy,48
royal-canin-dermacomfort-loaf-adult-wet-dog-food-pouches,48
milpro-for-small-dogs-and-puppies,47
kong-wild-knot-bear,47
petz-park-stress-anxiety,47
k9-natural-beef-feast-grain-free-freeze-dried-dog-food,47
optimum-adult-indoor-dry-cat-food-with-chicken,47
black-hawk-grain-free-dry-dog-food-puppy-wild-caught-ocean-fish,47
advance-sensitive-skin-and-digestion-adult-dry-dog-food-salmon-with-rice,47
k9-natural-lamb-green-tripe-grain-free-freeze-dried-booster,47
applaws-cat-loin-salmon-treat,47
black-hawk-dry-dog-food-puppy-medium-breed-original-chicken-and-rice,47
applaws-tuna-fillet-with-crab-wet-cat-food,47
advance-small-adult-dry-dog-food-lamb-with-rice,46
my-dog-beef-and-liver-trays-wet-dog-food,46
dermcare-otoflush,46
catmate-litter-tray-deodoriser,46
weruva-classic-cat-pate-meal-or-no-deal-with-chicken-and-beef-wet-cat-food-cans,46
kong-classic-red-key-is-three,46
dine-pulled-menu-with-chicken-wet-cat-food-tray,46
my-dog-puppy-mince-chicken-rice-carrots-spinach,46
inaba-juicy-bites-homestyle-broth-and-calamari,46
bravecto-very-large-dog-purple,46
hills-prescription-diet-kd-kidney-care-with-chicken-dry-dog-food,46
applaws-wet-dog-food-adult-chicken-vegetable-tin,46
